"",".id","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"687","794436066","",7,78,112,1146,NA,"Bridget",2012-08-31 18:43:06,FALSE,FALSE,"lucyjenny13","","en","794436066",0,FALSE,"http://pbs.twimg.com/profile_images/497842609256419328/kyvOetgv_normal.jpeg"
"688","853289266973167616","A little bit OBSESSED with Harry Potter <U+26A1> 
Gryffindor house<ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BC><ed><U+00BC><U+009F><ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BC><ed><U+00BC><U+009F>
Languages/ Idioms <ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
Howarts <ed><U+00A0><U+00BC><ed><U+00BF><U+00B0><ed><U+00A0><U+00BC><ed><U+00BE><U+00AC>",295,66,1694,374,NA,"<U+26A1>Misma<U+26A1>",2017-04-15 16:49:49,FALSE,FALSE,"TobalIsmael","Tgto-Mza ","es","853289266973167616",0,FALSE,"http://pbs.twimg.com/profile_images/917388872622985221/SaxigqDF_normal.jpg"
"689","3154419318","Cardiovascular Medicine Fellow | Immunologist | occasional Classical Music Review in Boston/NYC @BrighamWomens @harvardmed Views are my own",140,70,84,221,NA,"Laurel Y.H. Lee",2015-04-14 03:36:06,FALSE,FALSE,"LaurelYHLee","","en","3154419318",2,FALSE,"http://pbs.twimg.com/profile_images/851257817797230592/s1mdIkU2_normal.jpg"
"690","3820475774","",100,10,285,271,NA,"Shabbir Ahmad",2015-10-08 02:07:04,TRUE,FALSE,"sa8901287","Lahore","en","3820475774",0,FALSE,"http://pbs.twimg.com/profile_images/860754510393868288/SNGhEd87_normal.jpg"
"691","15255734","<U+25CB> Striving for Perfection <U+25CB> #Miami Real Estate <U+25CB> @Appearoo <U+261E> https://t.co/VBLOyR4n10 <U+25CB> BrandYourself <U+261E> https://t.co/Pb8TW0Tajc <U+25CB> https://t.co/4XDCLn3S6S <U+25CB> @SoBeLive <U+25CB>",381406,28351,28979,15718,"https://t.co/b48i5r0LxY","Mott Marvin Kornicki",2008-06-27 15:25:58,FALSE,FALSE,"WaterWayRealty","Miami, FL","en","15255734",1700,FALSE,"http://pbs.twimg.com/profile_images/3639175483/ddf29bbcb7b26e3e200d7571b1174cb1_normal.jpeg"
"692","865082873266794496","",8,1,0,32,NA,"Jules Shin",2017-05-18 05:53:24,FALSE,FALSE,"julesshin1","","en","865082873266794496",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"693","759456573894909952","MADE IN THE A.M.
MIND OF MINE",2687,184,3781,1348,NA,"Louisa Cameron",2016-07-30 18:32:12,FALSE,FALSE,"louisalaurieca1","London","he","759456573894909952",1,FALSE,"http://pbs.twimg.com/profile_images/759673929548042240/fA9-NN_t_normal.jpg"
"694","859653673970008064","Writer & historian. Former academic at Oxford University.",115,53,1215,596,"https://t.co/Lr3v2AUcWD","Dr Nigel Hall",2017-05-03 06:19:42,FALSE,FALSE,"nigel_hall_uk","Liverpool, England","en","859653673970008064",0,FALSE,"http://pbs.twimg.com/profile_images/859655243570831360/UwysiWiy_normal.jpg"
"695","45450533","<U+0631><U+0648><U+0627><U+0626><U+0649> <U+0648> <U+0643><U+0627><U+062A><U+0628> <U+0635><U+062D><U+0641><U+0649>",6516,559,687,3925,"http://t.co/3zMjTHcCdG","Fady Baha'i Seleem",2009-06-07 23:32:31,FALSE,FALSE,"ElErsh","Cairo","en","45450533",9,FALSE,"http://pbs.twimg.com/profile_images/539033712306819073/RQFYKyvZ_normal.jpeg"
"696","4855709344","Algerian writer ..I love my mother language ..when you want to tolk poem ! I'm here to listen you &thought#philosophy#psychology political#sociology#stories#art",264,96,2254,1178,NA,"Nasser Benrebiha<U+2712><ed><U+00A0><U+00BC><ed><U+00BE><U+0093>",2016-01-28 01:27:32,FALSE,FALSE,"NounouBeber","Tiaret                        ","fr","4855709344",2,FALSE,"http://pbs.twimg.com/profile_images/855214520461127680/PNYhrhxV_normal.jpg"
"697","808683130743832576","Ever wondered how your pay compares to your university and industry peers? Payspective delivers your real-time salary ranking. Confidential. Fast. Free.",218,39,53,136,"https://t.co/MkqnRdinI4","Payspective",2016-12-13 14:40:57,FALSE,FALSE,"ThePayspective","","en","808683130743832576",4,FALSE,"http://pbs.twimg.com/profile_images/809380347708325889/nMVd8jjS_normal.jpg"
"698","2875476429","Mother, #entrepreneur & Founder/CEO of @toucan supporting #creatives in #London, also on the board of @zsllondonzoo and member of the @UKBAngels",1370,975,424,2115,"https://t.co/XC2zVU6LEn","Rasha Khawaja",2014-11-13 19:21:59,FALSE,FALSE,"RealRasha","London, UK","en","2875476429",81,FALSE,"http://pbs.twimg.com/profile_images/568491757906579456/z0LlfELN_normal.jpeg"
"699","168603605","#RunnymedeCollege is a private school which offers a British education to boys and girls of all nationalities from the age of 3 to 18. Founded in 1967.",1206,828,722,895,"https://t.co/QQBRGCOuLm","Runnymede College",2010-07-20 09:55:48,FALSE,FALSE,"runnymedemadrid","Madrid","en","168603605",22,FALSE,"http://pbs.twimg.com/profile_images/827518900992610304/5AfOMPu0_normal.jpg"
"700","865645353470644224","",8,8,0,297,"https://t.co/ZeHlhxYRSl","Editing Press",2017-05-19 19:08:30,FALSE,FALSE,"EditingPress","","en","865645353470644224",0,FALSE,"http://pbs.twimg.com/profile_images/865645959509823488/GpxiwJzW_normal.jpg"
"701","4218751228","Old Shirburnian from Yeovil reading music at Hertford College, Oxford.",78,142,245,687,NA,"Robert Ham",2015-11-18 14:46:39,FALSE,FALSE,"RBJHam","Oxford","en-gb","4218751228",3,FALSE,"http://pbs.twimg.com/profile_images/818420079742349313/7TuaooF8_normal.jpg"
"702","56716190","Educational Solutions; Computer Vision; #STEM Kids; APIs; Representation; Website Work n Progress; Future Kids Book <ed><U+00A0><U+00BC><ed><U+00BE><U+00B1>; Research & Nonprofit",6396,1315,660,1178,"https://t.co/4ZhScwvyGl","Yetunde",2009-07-14 14:59:11,FALSE,FALSE,"OpenVirtualSTEM","Scotland & Oxford","en","56716190",63,FALSE,"http://pbs.twimg.com/profile_images/1399995412/books_normal.png"
"703","3340275515","Justice is my passion. children, my happy place. the poor, always on my heart. my daily fuel? Jesus the Christ.  He is the spring that gives me life.",327,54,200,464,NA,"MO Mokoena",2015-06-22 01:21:55,FALSE,FALSE,"MOMokoena1","Cape Town","en","3340275515",1,FALSE,"http://pbs.twimg.com/profile_images/884870196514652160/hXcA9MU3_normal.jpg"
"704","944127152","Free business mentoring service for Oxfordshire business owners and managers provided by people who have been through the battle!",3407,3170,230,4109,"https://t.co/li7Y8t3W4l","Jennings Mentors",2012-11-12 17:33:42,FALSE,FALSE,"JenningsMentor","Oxfordshire","en","944127152",88,FALSE,"http://pbs.twimg.com/profile_images/777913031980380160/51Kfu-un_normal.jpg"
"705","365617834","Marlon Tex Brando - Model",29,69,3,1705,NA,"marlon",2011-08-31 18:54:22,FALSE,FALSE,"marlonbrando198","Oxford, England","en","365617834",0,FALSE,"http://pbs.twimg.com/profile_images/865167371903709185/cfnhyibX_normal.jpg"
"706","863879663893987328","Orang bodoh yang masih perlu belajar <ed><U+00A0><U+00BD><ed><U+00B2><U+0097><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>
Kun Anta",1371,25,1962,755,NA,"Rahmawati Gita H",2017-05-14 22:12:16,TRUE,FALSE,"gitaa_r28","Semarang, Jawa Tengah","id","863879663893987328",0,FALSE,"http://pbs.twimg.com/profile_images/868542438117220352/SSTcZFMi_normal.jpg"
"707","808289010024153088","I talk for England and Italy. @UniofOxford grad. Next, @CityLawSchool to keep winning arguments, this time for a living. Founder of @OxfordAlumnaeW.",411,131,907,378,"https://t.co/1udIVySHsD","Carolina Bax",2016-12-12 12:34:52,FALSE,FALSE,"carolinafbax","Florence, Tuscany","it","808289010024153088",3,FALSE,"http://pbs.twimg.com/profile_images/920002792357494787/-SS9b7oB_normal.jpg"
"708","864968022674591744","Ruminating, usually...",17,12,22,338,"https://t.co/8wHHIhm8eu","Ruminandum",2017-05-17 22:17:01,FALSE,FALSE,"Ruminandum","Oxford, England","en","864968022674591744",0,FALSE,"http://pbs.twimg.com/profile_images/864979915594244096/PmVhldRX_normal.jpg"
"709","4783908618","Our mission is to foster lasting peace by bridging the gap between research and practice in the mediation & peacebuilding fields. Led by @TPaffenholz at @IHEID",1302,982,572,789,"https://t.co/LA5pzW5vu9","IPTI",2016-01-19 14:24:47,FALSE,FALSE,"InclusivePeace","Geneva, Switzerland","en","4783908618",23,FALSE,"http://pbs.twimg.com/profile_images/761159501278023680/vREirB1I_normal.jpg"
"710","55927141","Freelance journalist. Bylines: @Public_finance_ @Devex @politics_co_uk @ChurchTimes + more. Writing a book about immigration. Commission me <U+2B07><U+FE0F>",26377,1087,2252,1149,"https://t.co/AZVI6uSJLb","Russell Hargrave",2009-07-11 20:52:49,FALSE,FALSE,"Hargraver","East London","en","55927141",63,FALSE,"http://pbs.twimg.com/profile_images/888432570400202753/mDHZgjUY_normal.jpg"
"711","820201570155593728","",9,4,3,61,"https://t.co/iQXTX8Kgvs","TheCartoonBar",2017-01-14 09:31:07,FALSE,FALSE,"TheCartoonBar","Oxford, England","en","820201570155593728",0,FALSE,"http://pbs.twimg.com/profile_images/820203050069618688/HCGz5LH4_normal.jpg"
"712","3015866407","",0,63,0,1071,NA,"Jennifer Merlino",2015-02-09 20:14:46,FALSE,FALSE,"MerlinoJennifer","","en","3015866407",0,FALSE,"http://pbs.twimg.com/profile_images/782299464945905664/j3OEu-5x_normal.jpg"
"713","1066126681","A student-run society affiliated with the Department of Surgery at Groote Schuur Hospital, exposing students to surgical innovations, skills and research.",412,760,31,738,"http://t.co/i29AHeywqg","UCT Surgical Society",2013-01-06 16:35:31,FALSE,FALSE,"UCTSurgSoc","Cape Town, South Africa","en","1066126681",15,FALSE,"http://pbs.twimg.com/profile_images/3073923755/b7337f5d8ca8f7f2cdf5b637f212cb0d_normal.png"
"714","2974981337","",5,6,24,25,NA,"Solomon S Merepa",2015-01-12 17:15:30,FALSE,FALSE,"ssmerepa","","en","2974981337",0,FALSE,"http://pbs.twimg.com/profile_images/692013610864939008/tpyby4iI_normal.jpg"
"715","810507487459692544","",76,0,2,482,NA,"Ieeyt",2016-12-18 15:30:18,TRUE,FALSE,"issayttkk","","en","810507487459692544",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"716","16472692","Robb LaKritz is a former U.S. economic policymaker and Chairman and CEO of LaKritz Holdings, a US-based private real estate partnership.",22,52,13,167,"http://t.co/QcpQzQAoFY","robblakritz",2008-09-26 19:24:46,TRUE,FALSE,"robblakritz","Miami Beach, FL","en","16472692",2,FALSE,"http://pbs.twimg.com/profile_images/630400222917693440/HeYKw52h_normal.jpg"
"717","1546339332","Graduate student: BPhil in Philosophy at the University of Oxford",198,50,271,382,NA,"Wim Vanrie",2013-06-25 18:23:13,FALSE,FALSE,"WimVanrie","","nl","1546339332",0,FALSE,"http://pbs.twimg.com/profile_images/735594689315917825/ETC9rj2O_normal.jpg"
"718","863272631021260800","",0,4,0,55,NA,"Faye",2017-05-13 06:00:08,FALSE,FALSE,"Faye84091177","","en-gb","863272631021260800",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"719","2189612089","#UniOfOxford #WidenfeldCheveningScholar #WaterPolicy #Energy",45,56,109,231,NA,"Sagar Dhakal",2013-11-12 04:37:36,FALSE,FALSE,"watersagar","","en","2189612089",0,FALSE,"http://pbs.twimg.com/profile_images/925747335422009344/suDb4oUl_normal.jpg"
"720","1728714702","Classicist and Norfolk girl, passionate about opera & theatre. Scribbling at https://t.co/hMwEvontN1, https://t.co/HLdxkEyyEj, @edp24 and elsewhere...",2422,1030,4258,1985,"https://t.co/plSXr9n5XC","Charlotte Valori",2013-09-04 13:20:03,FALSE,FALSE,"Operissima","Norfolk","en","1728714702",29,FALSE,"http://pbs.twimg.com/profile_images/378800000410480912/5592eb5d34c48bed3b8f07e55dd55b4a_normal.jpeg"
"721","409903803","Evidence-based healthcare #EBM Sharing #CochraneEvidence @OfficialNIHR funded. Tweets by Selena. Tweetchats @SarahChapman30. Supporting @Students4BE",21937,31172,5097,9219,"https://t.co/vHPYqQgBoG","Cochrane UK",2011-11-11 11:21:36,FALSE,TRUE,"CochraneUK","Summertown, Oxford, UK ","en","409903803",459,FALSE,"http://pbs.twimg.com/profile_images/562928669161574400/c3-6U-es_normal.jpeg"
"722","862832628843630592","",2,4,0,109,NA,"Joey Gregory crane",2017-05-12 00:51:44,FALSE,FALSE,"JoeyGregorycra4","","en","862832628843630592",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"723","862706334625669120","",0,0,0,56,"https://t.co/ctXCFppy7w","Pink Cleaning",2017-05-11 16:29:53,FALSE,FALSE,"VerityLea","Doncaster, South Yorkshire, England","en","862706334625669120",0,FALSE,"http://pbs.twimg.com/profile_images/862707620477632513/3CL9i6E8_normal.jpg"
"724","170088831","Publicitario de potrero. No tengo religión, tengo ansiedad.",363,124,59,300,NA,"Facu Pauzoca",2010-07-23 22:37:01,FALSE,FALSE,"FacundoPauzoca","Mendoza","es","170088831",11,FALSE,"http://pbs.twimg.com/profile_images/1247072305/madmen_perfil_normal.jpg"
"725","862682298415755264","Anthropologist @UCberkeley GlobalPoverty @Blum_Center MSc RefugeeStudies @UniofOxford. CKO @Mderesiliente",16,33,169,222,NA,"Ursula Köppel",2017-05-11 14:54:22,FALSE,FALSE,"UschiKoppel","","es","862682298415755264",0,FALSE,"http://pbs.twimg.com/profile_images/862724198812274688/_xUVhGpD_normal.jpg"
"726","3794745855","CUSTOM BROKER,Shipping and Logistics provider, Chennai, India",8602,989,13729,3877,NA,"MBMSHIPPING AGENCIES",2015-09-27 16:57:46,FALSE,FALSE,"mbmshipping","Chennai, India","en","3794745855",40,FALSE,"http://pbs.twimg.com/profile_images/874553997474115584/bNUO2NFI_normal.jpg"
"727","4800819975","@UniOfOxford student. Passionate about #WildlifeConservation #Carnivores #HumanWildlifeInteractions #WildlifeTrade #CitizenScience I´m vegan and love travelling",147,88,62,290,NA,"Mariana Da Silva",2016-01-14 04:47:19,FALSE,FALSE,"MariDaSilva_","Oxford, England","es","4800819975",3,FALSE,"http://pbs.twimg.com/profile_images/713351536949260289/-s_O5Z4R_normal.jpg"
"728","2821641442","Vice-Chairman CPRE Hampshire. Campaigner for truly sustainable strategic planning across South Hampshire providing affordable homes for local people.",541,59,74,193,NA,"Caroline Dibden",2014-10-10 23:20:24,FALSE,FALSE,"CarolineDibden","","en","2821641442",5,FALSE,"http://pbs.twimg.com/profile_images/591362576459685888/6FTBMfCK_normal.jpg"
"729","4364106508","website : https://t.co/th2qAXHbfA. email: sales@teddybears.tv",2275,1514,4,3277,NA,"Mr Ted Bears",2015-12-03 18:46:32,FALSE,FALSE,"TeddyBearsTV","","en-gb","4364106508",29,FALSE,"http://pbs.twimg.com/profile_images/672488533198794752/7JRrPTLU_normal.jpg"
"730","1658028031","merchants of high quality toys, models and Collectibles. website:   https://t.co/DRVvb7d53u. email: sales@automodels.co.uk",1933,1174,5,2610,NA,"AutoModels",2013-08-09 15:32:12,FALSE,FALSE,"AutoModelsCom","","en-gb","1658028031",21,FALSE,"http://pbs.twimg.com/profile_images/672384853409718272/vJE0URX5_normal.jpg"
"731","2686846206","Young parent, chocoholic",634,39,539,120,NA,"sunny dreams",2014-07-28 07:22:18,FALSE,FALSE,"AMohanaprakas","Oxford, England","en","2686846206",7,FALSE,"http://pbs.twimg.com/profile_images/880800260142096385/wforv1mk_normal.jpg"
"732","504217134","Oxford Poverty & Human Development Initiative: an economic research centre at Oxford Uni. Seeks to build a new framework for measuring poverty.
RT<U+2260>endorsement",7384,4931,583,615,"http://t.co/IXA6tRbgbt","OPHI",2012-02-26 08:44:48,FALSE,FALSE,"ophi_oxford","Oxford, UK","en","504217134",209,FALSE,"http://pbs.twimg.com/profile_images/876375600285536256/dd5JmaKp_normal.jpg"
"733","550927407","Author: James Joyce & the Phenomenology of Film (@oupacademic) Founder: @OxPhenomenology Researching <ed><U+00A0><U+00BD><ed><U+00B1><U+0093> <ed><U+00A0><U+00BD><ed><U+00B3><U+009A>#Modernism #LateVictorian #Embodiment #interdisciplinary",1611,788,808,986,"https://t.co/uMZY8duI82","Cleo Hanaway-Oakley",2012-04-11 09:33:13,FALSE,FALSE,"CleoHanaway","Oxford, UK","en","550927407",24,FALSE,"http://pbs.twimg.com/profile_images/914765251085815808/w-EGEXPI_normal.jpg"
"734","762978208249704448","Microsoft Experts. Client Focussed. https://t.co/rBGWhoMmFB",78,57,26,320,"https://t.co/r7mECRlm1V","Centrality",2016-08-09 11:45:55,FALSE,FALSE,"centralityltd","Bedfordshire (UK-wide service)","en-gb","762978208249704448",6,FALSE,"http://pbs.twimg.com/profile_images/828549422225186817/jOJtCDdp_normal.jpg"
"735","861589099769192448","COO @Crème de la Crème - We empower young talents <ed><U+00A0><U+00BC><ed><U+00BC><U+00B1>",9,7,25,34,NA,"Théo Dorp",2017-05-08 14:30:23,FALSE,FALSE,"dorpox","Oxford, England","fr","861589099769192448",0,FALSE,"http://pbs.twimg.com/profile_images/861589540225634305/e3-Dl64o_normal.jpg"
"736","767859340845969408","I Capture the Castle - based on the novel by Dodie Smith - Book & Lyrics Teresa Howard Music Steven Edis",1750,1337,3937,4868,NA,"ICapturetheCastle",2016-08-22 23:01:47,FALSE,FALSE,"ICTCthemusical","","en","767859340845969408",14,FALSE,"http://pbs.twimg.com/profile_images/897802743678730240/TQyp8Ihw_normal.jpg"
"737","861522650740531200","",0,4,0,61,NA,"willians",2017-05-08 10:06:21,FALSE,FALSE,"willian59894245","","ko","861522650740531200",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"738","2178765000","Teacher, coach & @Woodfieldsquash player @VisibleLearning and @MathsNoProblem trainer. P4C, Mindfulness and SOLO. Lover of books @FolioSociety (Daughter's blog)",24811,3754,24029,3307,"https://t.co/uNASSixzIY","Craig Parkinson",2013-11-06 20:38:52,FALSE,FALSE,"CParkinson535","#DearneValley S.Yorkshire - UK","en","2178765000",116,FALSE,"http://pbs.twimg.com/profile_images/378800000753045449/ae00691f311e546440c7acde4183bf5d_normal.jpeg"
"739","793856980058189824","",89,22,67,186,NA,"ASORES LTD",2016-11-02 16:47:08,FALSE,FALSE,"AsoresLtd","","en","793856980058189824",0,FALSE,"http://pbs.twimg.com/profile_images/845951167725125632/4y47968W_normal.jpg"
"740","786643859845550080","",12,31,19,550,NA,"Nafees Shaikh",2016-10-13 19:04:46,FALSE,FALSE,"nafeesullahsha1","","en","786643859845550080",0,FALSE,"http://pbs.twimg.com/profile_images/786644321554530304/yfxqrIzz_normal.jpg"
"741","851865685491728384","Oxford Uni/ International Security, East Asia-UK relations/ English version",18,7,120,75,NA,"Daisuke Kawai",2017-04-11 18:33:01,FALSE,FALSE,"Daisuke__Kawai","","ja","851865685491728384",0,FALSE,"http://pbs.twimg.com/profile_images/851866758529011712/47j2xQ_F_normal.jpg"
"742","838491613","Dry, no sense of humor, unoriginal. 
Kenyon College '17",2457,327,2136,567,NA,"Lydia Felty",2012-09-21 20:07:46,TRUE,FALSE,"lydiafelty","","en","838491613",2,FALSE,"http://pbs.twimg.com/profile_images/695245428980371457/Yv2fmiQW_normal.jpg"
