"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2548","@OEMC_Conference Incredible audience who share a passion for their municipalities they work...live and thrive in!… https://t.co/tNp1Dwzzpp",FALSE,1,"OEMC_Conference",2019-09-11 15:27:22,TRUE,NA,"1171807452012175361","1399813706","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","megsoper",1,FALSE,FALSE,NA,NA
"2549","***THE “I AM” CAMPAIGN***
""I AM SUPPORTIVE, because I love helping people and uplifting others while bringing the b… https://t.co/8ZVhXlsMuf",FALSE,2,NA,2019-09-11 15:25:19,TRUE,NA,"1171806937933070337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnokhiLifestyle",1,FALSE,FALSE,NA,NA
"2550","In this month’s Faces of Conduent, Abril Nava shares her views on becoming a leader through relationships, perspect… https://t.co/gHrLWSDwjZ",FALSE,0,NA,2019-09-11 15:25:05,TRUE,NA,"1171806879590338562",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","BRKIRIT",0,FALSE,FALSE,NA,NA
"2551","@WholesomeMeme @Sklandus_Tom It really is that simple! #diversity",FALSE,0,"WholesomeMeme",2019-09-11 15:25:03,FALSE,"1171254144495230976","1171806871151357959","762799939395158016","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MelisaC75056649",0,FALSE,FALSE,NA,NA
"2552","We're delighted to hear we are finalists in the ""Mental Health &amp; Wellbeing (Law Firm)"" category at The UK… https://t.co/5TKMsH7BHv",FALSE,14,NA,2019-09-11 15:24:30,TRUE,NA,"1171806732760354816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SPB_Global",2,FALSE,FALSE,NA,NA
"2553","If you needed any other proof that #Scotland is doing an astonishing job of improving #diversity and #inclusion in… https://t.co/qC7VnSodLF",FALSE,3,NA,2019-09-11 15:24:05,TRUE,NA,"1171806627806269440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flackboy",0,FALSE,FALSE,NA,NA
"2554","An event for people of colour who work in, or have an interest in, the #media - to come together, learn, share &amp; bu… https://t.co/avBv3je19w",FALSE,0,NA,2019-09-11 15:23:33,TRUE,NA,"1171806493928243200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NUJofficial",2,FALSE,FALSE,NA,NA
"2555","Are Trade Shows Disability-Friendly? 
in #libraries and #publishing, #shameful lack... #access #accessable… https://t.co/yMU1rcencR",FALSE,0,NA,2019-09-11 15:22:50,TRUE,NA,"1171806311710900226",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lpowell588Lady",0,FALSE,FALSE,NA,NA
"2556","For #smallbiz and #enterprises trying to build more #diversity, properly used #AI systems can be helpful. But they… https://t.co/f0C6vu3PXa",FALSE,1,NA,2019-09-11 15:22:02,TRUE,NA,"1171806112091447299",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ai_equal",1,FALSE,FALSE,NA,NA
"2557","Women that have managed to climb their way up the slippery pole of a maritime career should help other women into t… https://t.co/M8qxGLOfnO",FALSE,9,NA,2019-09-11 15:21:58,TRUE,NA,"1171806095167434753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NadkarniNamrata",0,FALSE,FALSE,NA,NA
"2558","Look at our newest editions to the Intercultural Library! #inclusion #centreincludes #diversity #inclusionreads… https://t.co/g5IvQbHEgK",FALSE,0,NA,2019-09-11 15:21:22,TRUE,NA,"1171805943887216640",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CentreInclusion",0,FALSE,FALSE,NA,NA
"2559","“We need a pincer movement to achieve greater diversity. There’s an external regulatory thrust and talent saying ‘w… https://t.co/DCgYRSACtW",FALSE,0,NA,2019-09-11 15:21:09,TRUE,NA,"1171805886546927616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiversityStudy",0,FALSE,FALSE,NA,NA
"2560","We need to have leadership that understands the true joy of having an inclusive culture- Rakia Finley of Copper &amp; V… https://t.co/xv6iKLRl8w",FALSE,0,NA,2019-09-11 15:21:03,TRUE,NA,"1171805860957425664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PT4Breakfast",0,FALSE,FALSE,NA,NA
"2561","Graduate Product Manager - £24.5k https://t.co/rAEyWuMtUm #internship #intern #jobs #hiring #hr #Tchat #Diversity",FALSE,0,NA,2019-09-11 15:20:49,FALSE,NA,"1171805805349412864",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jobzel_intern",2,FALSE,FALSE,NA,NA
"2562","#diversity This is certainly outrageous, but why are we not outraged when an  African immigrant fabricates reasons… https://t.co/SIOwSWkMOD",FALSE,0,NA,2019-09-11 15:20:01,TRUE,NA,"1171805602995154944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrancisKemegue",0,FALSE,FALSE,NA,NA
"2563","@HarmlessYardDog This scene suffers from dangerously low #diversity. Filling it with defecation is just the cost of… https://t.co/KdCAcMWFzb",FALSE,3,"HarmlessYardDog",2019-09-11 15:19:53,TRUE,"1171801088577736705","1171805569998565377","1226167963","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jaguar7117",0,FALSE,FALSE,NA,NA
"2564","Quote of the day by amazing @jessi_dick <U+0001F602> #sthlmtechfest #diversity https://t.co/dIn8hUap4B",FALSE,8,NA,2019-09-11 15:17:45,FALSE,NA,"1171805034482417664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yingyingjhuang",0,FALSE,FALSE,NA,NA
"2565","@DCstartupweek Really amazing insights into inclusion &amp; diversity at @EatonWorkshop today. #DCSW19 #WeDC #diversity… https://t.co/TbhiNKtarl",FALSE,0,"DCstartupweek",2019-09-11 15:17:35,TRUE,NA,"1171804991142731776","2670237320","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PT4Breakfast",0,FALSE,FALSE,NA,NA
"2566","Unfortunately, I don't have a great photo of her seminar, but here's a beautiful flower arrangement that Paul Manos… https://t.co/cDlmXGERsG",FALSE,2,"plantbotsci",2019-09-11 15:16:58,TRUE,"1171804815313137665","1171804836695662594","563811286","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plantbotsci",0,FALSE,FALSE,NA,NA
"2567","All #Diversity Project Ambassadors must submit a letter of motivation. This was mine.
Herman Brodie's letter of mot… https://t.co/722wpRBO7A",FALSE,2,NA,2019-09-11 15:15:49,TRUE,NA,"1171804547100172288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UnwontedCandour",2,FALSE,FALSE,NA,NA
"2568","Why is your diversity and inclusion training not working? #diversitygoals #diversity  #DiversityandInclusion… https://t.co/WjT3KhVgjS",FALSE,0,NA,2019-09-11 15:15:33,TRUE,NA,"1171804478753955840",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GlenGuyton",0,FALSE,FALSE,NA,NA
"2569","First they went after women, then they went after LGBTQ, now they're going after people with tattoos, when will the… https://t.co/EiHjCfQMSM",FALSE,1,NA,2019-09-11 15:15:12,TRUE,NA,"1171804391944466432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Petra_Saxby",1,FALSE,FALSE,NA,NA
"2570","“We need to have a very honest conversation about race and ethnicity in our industry” @mwa_comms @BLUECOMMS #LISW19… https://t.co/RjigDRvrh4",FALSE,1,NA,2019-09-11 15:15:01,TRUE,NA,"1171804345626763264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiversityStudy",0,FALSE,FALSE,NA,NA
"2571","10 Tips for Photographing Darker Skin Tones | Create https://t.co/4f09JPb036 #DiversityandInclusion #Diversity… https://t.co/h7OFzOBeJl",FALSE,0,NA,2019-09-11 15:14:01,TRUE,NA,"1171804094345940998",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","jamesewright",0,FALSE,FALSE,NA,NA
"2572","I’m honored and excited to be the keynote speaker at ANEW’s Be on the RISE Diversity &amp; Inclusion Summit.… https://t.co/UN3BrdqYFI",FALSE,3,NA,2019-09-11 15:13:56,TRUE,NA,"1171804071336075266",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ProfessorHarden",0,FALSE,FALSE,NA,NA
"2573","Interested in a job in Northbrook, IL? This could be a great fit: https://t.co/Jkb1cIXmPy #NowHiring #Diversity",FALSE,0,NA,2019-09-11 15:13:33,FALSE,NA,"1171803975613464578",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","BarillaCareers",0,FALSE,FALSE,"-87.8289548","42.1275267"
"2574","@APIAHF @SenFeinstein Serena, Thank you for meeting with us to discuss #healthequity for #aapi communities.… https://t.co/FSKTGAQ5C5",FALSE,3,"APIAHF",2019-09-11 15:13:25,TRUE,NA,"1171803939966263302","43444196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JPRequiro",3,FALSE,FALSE,NA,NA
"2575","Last night we had a great open lab where our CTO @klnusbaum and Board Member @thisisfrancis taught #python. We are… https://t.co/vIQYyE4vSc",FALSE,3,NA,2019-09-11 15:11:44,TRUE,NA,"1171803518455255041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leonardoysosa",2,FALSE,FALSE,NA,NA
"2576","Article from @museumscholar - #Diversity + #Interpretation. Read: https://t.co/GC4GDochFO

""The Need for Diversity… https://t.co/Js9n1RV7PU",FALSE,0,NA,2019-09-11 15:11:00,TRUE,NA,"1171803332706361344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","museumreviewjnl",1,FALSE,FALSE,NA,NA
"2577","This morning I was pleased to join SAP's Head of HR for UK&amp;I @MeghanCMcCarthy to discuss Autism at Work and how we… https://t.co/i3d3rQmVuo",FALSE,12,NA,2019-09-11 15:10:50,TRUE,NA,"1171803290444685312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brianpaulduffy",2,FALSE,FALSE,NA,NA
"2578","My lunch looks a little like this today! What are you reading or listening to today?

#lunch #deskview… https://t.co/q9V60fwjrH",FALSE,0,NA,2019-09-11 15:10:30,TRUE,NA,"1171803208190177283",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OntMoneyCoach",0,FALSE,FALSE,NA,NA
"2579","The dynamic nature of today’s business environment, the need for innovation, and competitive pressures are all fuel… https://t.co/jnKcarYwiR",FALSE,0,NA,2019-09-11 15:09:23,TRUE,NA,"1171802927373139968",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","XBInsight",0,FALSE,FALSE,NA,NA
"2580","Why everyone needs to be around the table in discussions of #diversity and #inclusivity. 

In this new episode of o… https://t.co/kHJqrLpeM9",FALSE,2,NA,2019-09-11 15:08:31,TRUE,NA,"1171802706908012547",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HawkwoodCFT",1,FALSE,FALSE,NA,NA
"2581","Thank you @FeeHagen - you should have sen the guy’s face! <U+0001F923> <U+0001F923><U+0001F923> #diversity #womenintech #poctech #womencancode https://t.co/CZJBRFMajn",FALSE,4,NA,2019-09-11 15:08:29,FALSE,NA,"1171802698603204610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessi_dick",2,FALSE,FALSE,NA,NA
"2582","https://t.co/X5vJQkASdO. #CICO #SOUTH #AFRICA / Topic / #Entrepreneurship #Communication / #Diversity: #SA's #first… https://t.co/h5UqVI9izm",FALSE,1,NA,2019-09-11 15:08:07,TRUE,NA,"1171802608903872514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cicoglobal",0,FALSE,FALSE,NA,NA
"2583","Hello! ¡Hola! Salut! Hallo! Aloha! Dia dhuit! <U+0645><U+0631><U+062D><U+0628><U+0627>! Witaj! We're glad you stopped by, we can help your #diversity… https://t.co/aB843t16VP",FALSE,0,NA,2019-09-11 15:07:52,TRUE,NA,"1171802546438135808",NA,"<a href=""http://tweepsmap.com"" rel=""nofollow"">Tweepsmap</a>","TheCentreSocial",1,FALSE,FALSE,NA,NA
"2584","Sat preparing my talk for the Dive In Festival in a couple of weeks time. Really excited to be a part of such a gre… https://t.co/7WPaJ4oD5f",FALSE,7,NA,2019-09-11 15:07:40,TRUE,NA,"1171802492990087174",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mattespeaker",1,FALSE,FALSE,NA,NA
"2585","Running a #startup and interested in upgrading your #inclusion efforts? Here are some smart tips for D&amp;I success fr… https://t.co/8su1UxVLGC",FALSE,2,NA,2019-09-11 15:06:25,TRUE,NA,"1171802180665446401",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","CrescendoWork",1,FALSE,FALSE,NA,NA
"2586","Jazzy and Kettle is a #childrens #book that tells the story of two new friends who go for an #adventure in the wood… https://t.co/EPBArC6nQq",FALSE,0,NA,2019-09-11 15:05:02,TRUE,NA,"1171801833179926528",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BookTweepz",0,FALSE,FALSE,NA,NA
"2587","What is synthetic hexaploid #wheat? This variety can boost genetic #diversity and #resilience in wheat. Learn more:… https://t.co/RViIkgqQeL",FALSE,6,NA,2019-09-11 15:04:01,TRUE,NA,"1171801577860083712",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CIMMYT",8,FALSE,FALSE,NA,NA
"2588","""We’re currently looking at a talent review project; who are our people and what are their skills. And what is our… https://t.co/fkkYtpBdC3",FALSE,0,NA,2019-09-11 15:03:59,TRUE,NA,"1171801566547972096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DiversityStudy",0,FALSE,FALSE,NA,NA
"2589","""As the nation grows more diverse, theatre education needs to become less Eurocentric and more inclusive."" (from… https://t.co/2uPHwRnbEB",FALSE,2,NA,2019-09-11 15:02:26,TRUE,NA,"1171801178184851457",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","CO_Thespians",1,FALSE,FALSE,NA,NA
"2590","With simple tweaks to your talent acquisition and inclusion efforts, you'll attract diverse talent - and set them u… https://t.co/9TC4fR9JW9",FALSE,0,NA,2019-09-11 15:02:13,TRUE,NA,"1171801124099231744",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MVPExecutives",0,FALSE,FALSE,NA,NA
"2591","Find Your Thing at #FirstLookFair today on #McKeldin Mall sponsored by @thestampumd! #OGDI will be there with info… https://t.co/KITy16tzFs",FALSE,2,NA,2019-09-11 15:01:31,TRUE,NA,"1171800946839629826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UMDGradSchool",1,FALSE,FALSE,NA,NA
"2592","October 17th is the #LGBTQ Unity Summit in #Seattle, Washington. This event we will learn more from each other abou… https://t.co/Gg488L5HQr",FALSE,1,NA,2019-09-11 15:01:19,TRUE,NA,"1171800896084295680",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","PNWDiversity",0,FALSE,FALSE,NA,NA
"2593","This from people who preach #Tolerance and #Diversity.

https://t.co/di71LgUmX9",FALSE,0,NA,2019-09-11 15:00:59,FALSE,NA,"1171800814559477760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WRogersM",0,FALSE,FALSE,NA,NA
"2594","For the first time, #minorities are the #majority of most new working-age hires in the U.S.  #multicultural… https://t.co/Ack9omDtuz",FALSE,0,NA,2019-09-11 15:00:17,TRUE,NA,"1171800638230908928",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","CareerChitChat",0,FALSE,FALSE,NA,NA
"2595","What makes Canadian #startups different? @MaRSDD points to how Canada is wired by #diversity and inclusion and reap… https://t.co/g6BfFWCaRS",FALSE,3,NA,2019-09-11 15:00:01,TRUE,NA,"1171800570988023814",NA,"<a href=""https://prod1.sprinklr.com"" rel=""nofollow"">Sprinklr Publishing</a>","MSFTScaleUp",2,FALSE,FALSE,NA,NA
"2596","Really looking forward to this event. Last OTN we had a women in science networking event, this year a full day on… https://t.co/Ts68m2qMTK",FALSE,2,NA,2019-09-11 15:00:01,TRUE,NA,"1171800570027487234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OUCRU_CTU",2,FALSE,FALSE,NA,NA
"2597","What makes Canadian #startups different? @MaRSDD points to how Canada is wired by #diversity and inclusion and reap… https://t.co/UCU47esqhz",FALSE,0,NA,2019-09-11 15:00:01,TRUE,NA,"1171800569905930240",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","msft4startups",0,FALSE,FALSE,NA,NA
"2598","""From lively discussions about evolving ideas of masculinity to nitty-gritty advice for navigating office situation… https://t.co/QsscYIXDeF",FALSE,3,NA,2019-09-11 15:00:01,TRUE,NA,"1171800569389842432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kieraobbard",0,FALSE,FALSE,NA,NA
"2599","<U+0001F4AC> @Nielsen_Spain @womenalia “You have to choose the company you want to work with, align with your principles and a… https://t.co/26IjB8U3HV",FALSE,0,NA,2019-09-11 14:58:43,TRUE,NA,"1171800240627826688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claracolodro",0,FALSE,FALSE,NA,NA
"2600","#diversity  Any pain caused by isolation and humiliation of a single individual is a deliberate dent to our common… https://t.co/rF8fwgWzVR",FALSE,0,NA,2019-09-11 14:57:56,TRUE,NA,"1171800047417274368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrancisKemegue",0,FALSE,FALSE,NA,NA
"2601","This is our profession today. Alas, today is not a reflection of tomorrow. Too many rational and progressive voices… https://t.co/iZ9etZv1C4",FALSE,11,NA,2019-09-11 14:56:23,TRUE,NA,"1171799655199330309",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hassahmad9",2,FALSE,FALSE,NA,NA
"2602","Where in the world is Steve getting a morning workout in before speaking at a Coca-Cola Leadership Summit? Hint: 19… https://t.co/YjmzvB46i7",FALSE,0,NA,2019-09-11 14:56:21,TRUE,NA,"1171799646106206209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteveLRobbins",0,FALSE,FALSE,NA,NA
"2603","Where in the world is Steve getting a morning workout in before speaking at a Coca-Cola Leadership Summit? Hint: 19… https://t.co/rprUwF1PUl",FALSE,0,NA,2019-09-11 14:55:26,TRUE,NA,"1171799416224641024",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","SteveLRobbins",0,FALSE,FALSE,NA,NA
"2604","“You are authentic” @womenalia @mgdelpozuelo #WeUnleash19 #authenticity #diversity #Talent https://t.co/yiQsIWCvgf",FALSE,0,NA,2019-09-11 14:55:19,FALSE,NA,"1171799387032477699",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nuriaelizo",0,FALSE,FALSE,NA,NA
"2605","It's time for #WednesdayWisdom
The fact is that speech recognition understands white male voices well…but what abou… https://t.co/32cD5p1c8U",FALSE,0,NA,2019-09-11 14:55:09,TRUE,NA,"1171799345169149952",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ONWiE_",0,FALSE,FALSE,NA,NA
